order_id,order_date,customer_name,customer_email,customer_phone,state,platform,category,product_name,unit_price,quantity,discount_pct,total_amount,payment_method,customer_age,customer_gender,customer_segment,rating,delivery_days,returned,customer_phone_clean,total_recalc,order_year,order_month,order_monthname,order_quarter,age_group,is_high_value,discount_tier
ORD-100504,2023-01-01,Customer_82,customer504@example.com,8025441741.0,Delta,Konga,Sports,Nigeria Football Jersey,114459.89,1,5,108736.9,Ussd,51.0,Female,Regular,2.0,3.0,True,INVALID,108736.8955,2023,1,January,Q1,46-55,True,0-9%
ORD-100505,2024-07-09,Customer_96,customer505@example.com,851014136.0,Kaduna,Jumia,Electronics,Hisense Chest Freezer,319119.25,5,5,1515816.44,Pay On Delivery,50.0,Male,New,2.0,2.0,False,INVALID,1515816.4375,2024,7,July,Q3,46-55,True,0-9%
ORD-100506,2024-08-09,Customer_58,customer506@example.com,8071238907.0,Anambra,Flutterwave Store,Beauty,Mac Foundation,18327.7,1,5,17411.31,Pay On Delivery,60.0,Female,New,4.0,12.0,True,INVALID,17411.315,2024,8,August,Q3,56-65,False,0-9%
ORD-100507,2024-09-09,Customer_49,customer507@example.com,0000000000,Abuja,Konga,Groceries,Dangote Semolina 10Kg,6118.71,3,0,18356.13,Pay On Delivery,24.0,Male,Premium,1.0,7.0,False,INVALID,18356.13,2024,9,September,Q3,18-25,False,No Discount
ORD-100508,2024-11-09,Customer_32,customer508@example.com,8040710148.0,Abuja,Konga,Beauty,Mac Foundation,4331.31,1,20,3465.05,Pay On Delivery,53.0,Male,Premium,5.0,10.0,False,INVALID,3465.0480000000007,2024,11,November,Q4,46-55,False,20%+
ORD-100509,2024-12-09,Customer_48,customer509@example.com,8012620520.0,Imo,Whatsapp Commerce,Fashion,Ankara Midi Dress,6868.68,1,5,6525.25,Pay On Delivery,45.0,Male,Vip,1.0,2.0,False,INVALID,6525.246,2024,12,December,Q4,36-45,False,0-9%
ORD-100510,2023-01-01,Customer_45,customer510@example.com,845662518.0,Lagos,Flutterwave Store,Electronics,Sony Home Theatre,206253.01,3,0,618759.03,Ussd,59.0,Female,New,3.0,6.0,True,INVALID,618759.03,2023,1,January,Q1,56-65,True,No Discount
ORD-100511,2023-01-01,Customer_54,customer511@example.com,8032028454.0,Oyo,Jiji,Fashion,Ankara Midi Dress,3280.62,1,5,3116.59,Pos,49.0,Female,Vip,5.0,8.0,False,INVALID,3116.589,2023,1,January,Q1,46-55,False,0-9%
ORD-100512,2023-01-01,Customer_100,customer512@example.com,8003276679.0,Abuja,Jiji,Sports,Kettlebell 20Kg,59435.7,2,10,106984.26,Pay On Delivery,47.0,Female,New,1.0,13.0,False,INVALID,106984.26,2023,1,January,Q1,46-55,True,10-14%
ORD-100513,2023-01-01,Unknown Customer,customer513@example.com,8013522500.0,Kano,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,195917.43,1,15,166529.82,Pos,18.0,Female,Premium,3.0,3.0,False,INVALID,166529.8155,2023,1,January,Q1,18-25,True,15-19%
ORD-100514,2023-01-01,Customer_85,customer514@example.com,8097159949.0,Abuja,Whatsapp Commerce,Fashion,Female Aso-Oke,17205.7,1,5,16345.42,Pos,18.0,Female,Regular,4.0,11.0,False,INVALID,16345.414999999999,2023,1,January,Q1,18-25,False,0-9%
ORD-100515,2023-01-01,Customer_46,customer515@example.com,8023111091.0,Rivers,Jiji,Groceries,Honeywell Flour 10Kg,6318.54,1,0,6318.54,Bank Transfer,43.0,Female,New,4.0,9.0,True,INVALID,6318.54,2023,1,January,Q1,36-45,False,No Discount
ORD-100516,2023-01-01,Unknown Customer,customer516@example.com,8094073831.0,Delta,Jumia,Beauty,Maybelline Mascara,23577.95,2,15,40082.52,Bank Transfer,59.0,Male,Premium,3.0,12.0,False,INVALID,40082.515,2023,1,January,Q1,56-65,False,15-19%
ORD-100517,2023-01-01,Unknown Customer,customer517@example.com,8095636926.0,Anambra,Jiji,Phones & Tablets,Samsung Galaxy A55,90398.45,2,15,153677.36,Card,30.0,Male,Premium,2.0,9.0,False,INVALID,153677.365,2023,1,January,Q1,26-35,True,15-19%
ORD-100518,2023-01-01,Customer_37,customer518@example.com,8086771853.0,Imo,Jiji,Beauty,Dark & Lovely Relaxer,13728.66,2,5,26084.45,Bank Transfer,56.0,Female,New,5.0,2.0,False,INVALID,26084.453999999998,2023,1,January,Q1,56-65,False,0-9%
ORD-100519,2023-01-01,Customer_16,customer519@example.com,0000000000,Abuja,Jumia,Fashion,Ankara Midi Dress,40007.67,4,20,128024.54,Pay On Delivery,38.0,Female,Vip,3.0,8.0,False,INVALID,128024.544,2023,1,January,Q1,36-45,True,20%+
ORD-100520,2023-01-01,Customer_46,customer520@example.com,8078007682.0,Kaduna,Whatsapp Commerce,Beauty,Nivea Fair & Lovely,2796.71,5,0,64540.42,Pos,55.0,Male,New,3.0,10.0,False,INVALID,13983.55,2023,1,January,Q1,46-55,False,No Discount
ORD-100521,2023-01-01,Customer_46,customer521@example.com,8024903516.0,Kano,Konga,Sports,Kettlebell 20Kg,99468.14,1,20,79574.51,Card,26.0,Male,Premium,3.0,11.0,False,INVALID,79574.512,2023,1,January,Q1,26-35,True,20%+
ORD-100522,2023-01-01,Customer_78,customer522@example.com,8033438610.0,Imo,Flutterwave Store,Phones & Tablets,Xiaomi Redmi Note 13,308718.03,2,5,586564.26,Bank Transfer,63.0,Male,New,2.0,12.0,False,INVALID,586564.257,2023,1,January,Q1,56-65,True,0-9%
ORD-100523,2023-01-01,Unknown Customer,customer523@example.com,8051354524.0,Enugu,Whatsapp Commerce,Sports,Kettlebell 20Kg,40685.08,1,15,34582.32,Ussd,47.0,Female,Regular,2.0,5.0,False,INVALID,34582.318,2023,1,January,Q1,46-55,False,15-19%
ORD-100524,2023-01-01,Customer_89,customer524@example.com,8020772687.0,Rivers,Jiji,Fashion,Men Senator Native,44042.32,5,0,220211.6,Card,51.0,Female,Vip,1.0,4.0,False,INVALID,220211.6,2023,1,January,Q1,46-55,True,No Discount
ORD-100525,2024-01-10,Customer_61,customer525@example.com,0000000000,Rivers,Konga,Sports,Kettlebell 20Kg,26500.51,4,15,90101.73,Pay On Delivery,48.0,Female,New,4.0,10.0,True,INVALID,90101.734,2024,1,January,Q1,46-55,True,15-19%
ORD-100526,2023-01-01,Customer_46,customer526@example.com,8003688904.0,Anambra,Flutterwave Store,Groceries,Titus Sardine 50Pcs,5698.95,2,20,9118.32,Pos,39.0,Male,Premium,1.0,5.0,False,INVALID,9118.32,2023,1,January,Q1,36-45,False,20%+
ORD-100527,2024-04-10,Customer_51,customer527@example.com,8095932893.0,Kano,Flutterwave Store,Fashion,Men Agbada Set,37411.23,4,0,149644.92,Pay On Delivery,54.0,Female,Premium,3.0,4.0,False,INVALID,149644.92,2024,4,April,Q2,46-55,True,No Discount
ORD-100528,2024-05-10,Customer_62,customer528@example.com,8065034732.0,Kaduna,Flutterwave Store,Fashion,Men Senator Native,4250.3,2,0,8500.6,Pay On Delivery,49.0,Female,Vip,5.0,8.0,False,INVALID,8500.6,2024,5,May,Q2,46-55,False,No Discount
ORD-100529,2024-06-10,Customer_35,customer529@example.com,8093946814.0,Lagos,Jumia,Fashion,Ankara Midi Dress,30991.38,5,10,139461.21,Ussd,43.0,Female,New,3.0,4.0,False,INVALID,139461.21,2024,6,June,Q2,36-45,True,10-14%
ORD-100530,2024-07-10,Customer_81,customer530@example.com,8020154003.0,Delta,Jumia,Electronics,Scanfrost Refrigerator,333769.24,4,15,1134815.42,Ussd,52.0,Female,Premium,2.0,13.0,False,INVALID,1134815.416,2024,7,July,Q3,46-55,True,15-19%
ORD-100531,2024-09-10,Customer_42,customer531@example.com,8059509866.0,Imo,Konga,Beauty,Neutrogena Body Lotion,3806.12,2,5,7231.63,Pos,22.0,Female,Vip,3.0,10.0,False,INVALID,7231.628,2024,9,September,Q3,18-25,False,0-9%
ORD-100532,2024-10-10,Customer_45,notanemail,8015623266.0,Abuja,Jiji,Electronics,Samsung Smart Tv,315234.14,3,0,945702.42,Bank Transfer,19.0,Female,Regular,5.0,12.0,False,INVALID,945702.42,2024,10,October,Q4,18-25,True,No Discount
ORD-100533,2024-11-10,Customer_68,customer533@example.com,8040936110.0,Delta,Konga,Electronics,Samsung Smart Tv,214250.17,2,10,385650.31,Pay On Delivery,52.0,Male,Vip,5.0,13.0,False,INVALID,385650.30600000004,2024,11,November,Q4,46-55,True,10-14%
ORD-100534,2024-12-10,Customer_75,customer534@example.com,886435714.0,Anambra,Jiji,Groceries,Indomie Noodles Carton,5124.53,1,5,4868.3,Bank Transfer,16.0,Female,New,3.0,6.0,False,INVALID,4868.303499999999,2024,12,December,Q4,Under 18,False,0-9%
ORD-100535,2023-01-01,Customer_47,customer535@example.com,8025931637.0,Delta,Whatsapp Commerce,Phones & Tablets,Samsung Galaxy A55,503902.29,2,0,1007804.58,Pos,16.0,Male,New,5.0,2.0,True,INVALID,1007804.58,2023,1,January,Q1,Under 18,True,No Discount
ORD-100536,2023-01-01,Customer_79,notanemail,8098369903.0,Kano,Flutterwave Store,Beauty,Neutrogena Body Lotion,8031.83,5,5,38151.19,Pay On Delivery,62.0,Male,Premium,5.0,5.0,False,INVALID,38151.1925,2023,1,January,Q1,56-65,False,0-9%
ORD-100537,2023-01-01,Customer_30,customer537@example.com,8042359067.0,Lagos,Flutterwave Store,Sports,Yoga Mat Non-Slip,112418.61,1,0,112418.61,Bank Transfer,41.5,Male,Regular,5.0,6.0,True,INVALID,112418.61,2023,1,January,Q1,36-45,True,No Discount
ORD-100538,2023-01-01,Customer_24,customer538@example.com,8083684143.0,Rivers,Jumia,Furniture,Wardrobe 4-Door,474991.47,1,0,474991.47,Pay On Delivery,34.0,Female,New,1.0,5.0,True,INVALID,474991.47,2023,1,January,Q1,26-35,True,No Discount
ORD-100539,2023-01-01,Customer_66,customer539@example.com,8088295539.0,Rivers,Whatsapp Commerce,Fashion,Men Senator Native,29075.45,4,0,116301.8,Ussd,44.0,Female,Premium,3.0,12.0,False,INVALID,116301.8,2023,1,January,Q1,36-45,True,No Discount
ORD-100540,2023-01-01,Customer_43,no-email@placeholder.ng,898249246.0,Enugu,Whatsapp Commerce,Sports,Kettlebell 20Kg,94660.46,1,0,94660.46,Ussd,25.0,Female,Vip,2.0,2.0,False,INVALID,94660.46,2023,1,January,Q1,18-25,True,No Discount
ORD-100541,2023-01-01,Customer_34,customer541@example.com,885826416.0,Imo,Jiji,Fashion,Female Gele Headtie,28520.96,3,10,77006.59,Card,33.0,Female,Vip,1.0,7.0,True,INVALID,77006.592,2023,1,January,Q1,26-35,True,10-14%
ORD-100542,2023-01-01,Customer_23,customer542@example.com,8042133774.0,Imo,Whatsapp Commerce,Groceries,Indomie Noodles Carton,4132.99,2,5,7852.68,Pos,43.0,Male,New,3.0,7.0,False,INVALID,7852.681,2023,1,January,Q1,36-45,False,0-9%
ORD-100543,2023-01-01,Customer_61,customer543@example.com,8004331905.0,Kaduna,Jumia,Fashion,Ankara Midi Dress,30584.86,4,0,122339.44,Bank Transfer,50.0,Female,Regular,3.0,8.0,False,INVALID,122339.44,2023,1,January,Q1,46-55,True,No Discount
ORD-100544,2023-01-01,Customer_95,customer544@example.com,848230351.0,Imo,Jiji,Electronics,Lg Air Conditioner,200255.49,1,0,200255.49,Pay On Delivery,58.0,Male,Premium,3.0,7.0,False,INVALID,200255.49,2023,1,January,Q1,56-65,True,No Discount
ORD-100545,2023-01-01,Customer_37,missing@,878718251.0,Kaduna,Konga,Beauty,Mac Foundation,15258.92,4,0,61035.68,Card,62.0,Female,New,4.0,7.0,False,INVALID,61035.68,2023,1,January,Q1,56-65,False,No Discount
ORD-100546,2023-01-01,Customer_13,customer546@example.com,8016708379.0,Kaduna,Jiji,Furniture,Glass Centre Table,397320.46,4,20,1271425.47,Pos,46.0,Female,Premium,4.0,9.0,False,INVALID,1271425.472,2023,1,January,Q1,46-55,True,20%+
ORD-100547,2023-01-01,Customer_97,customer547@example.com,8061031796.0,Abuja,Konga,Books,Ican Study Pack,6393.76,4,15,21738.78,Pos,42.0,Male,Vip,4.0,1.0,True,INVALID,21738.784,2023,1,January,Q1,36-45,False,15-19%
ORD-100548,2023-01-01,Customer_71,customer548@example.com,8008590075.0,Anambra,Jiji,Fashion,Ankara Midi Dress,4232.05,2,20,6771.28,Pos,26.0,Male,Premium,2.0,10.0,False,INVALID,6771.280000000001,2023,1,January,Q1,26-35,False,20%+
ORD-100549,2023-01-01,Customer_96,customer549@example.com,8079669381.0,Delta,Flutterwave Store,Sports,Nigeria Football Jersey,22187.94,5,20,88751.76,Bank Transfer,64.0,Male,Vip,3.0,6.0,False,INVALID,88751.76000000001,2023,1,January,Q1,56-65,True,20%+
ORD-100550,2024-01-11,Customer_7,customer550@example.com,8021341094.0,Abuja,Konga,Electronics,Scanfrost Refrigerator,161933.42,2,0,323866.84,Ussd,64.0,Female,Regular,3.0,6.0,False,INVALID,323866.84,2024,1,January,Q1,56-65,True,No Discount
ORD-100551,2024-02-11,Customer_42,customer551@example.com,8098952330.0,Lagos,Jumia,Books,Ican Study Pack,9028.13,4,0,36112.52,Card,53.0,Male,Regular,5.0,7.0,False,INVALID,36112.52,2024,2,February,Q1,46-55,False,No Discount
ORD-100552,2024-03-11,Customer_38,customer552@example.com,8008080115.0,Lagos,Konga,Furniture,6Ft Orthopedic Mattress,306807.36,1,5,291466.99,Bank Transfer,41.5,Male,Vip,5.0,13.0,False,INVALID,291466.99199999997,2024,3,March,Q1,36-45,True,0-9%
ORD-100553,2024-04-11,Customer_52,customer553@example.com,717569263.0,Lagos,Konga,Books,Nigerian Law Reports,8223.18,5,20,32892.72,Pay On Delivery,23.0,Male,New,4.0,12.0,False,INVALID,32892.72,2024,4,April,Q2,18-25,False,20%+
ORD-100554,2023-01-01,Customer_44,customer554@example.com,8085988698.0,Rivers,Jiji,Electronics,Sony Home Theatre,175558.44,3,20,64540.42,Bank Transfer,49.0,Female,Vip,2.0,6.0,False,INVALID,421340.25600000005,2023,1,January,Q1,46-55,False,20%+
ORD-100555,2024-07-11,Customer_64,customer555@example.com,8079386623.0,Rivers,Flutterwave Store,Beauty,Dark & Lovely Relaxer,15700.96,2,10,28261.73,Pay On Delivery,63.0,Male,Premium,1.0,12.0,True,INVALID,28261.728,2024,7,July,Q3,56-65,False,10-14%
ORD-100556,2024-08-11,Customer_13,no-email@placeholder.ng,8020659613.0,Anambra,Jiji,Beauty,Maybelline Mascara,8762.22,1,0,8762.22,Pay On Delivery,27.0,Male,Premium,2.0,10.0,False,INVALID,8762.22,2024,8,August,Q3,26-35,False,No Discount
ORD-100557,2024-09-11,Customer_88,customer557@example.com,8060113201.0,Lagos,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,394689.68,2,0,789379.36,Pos,53.0,Female,Premium,5.0,7.0,False,INVALID,789379.36,2024,9,September,Q3,46-55,True,No Discount
ORD-100558,2024-11-11,Customer_28,customer558@example.com,8086114439.0,Delta,Flutterwave Store,Beauty,Maybelline Mascara,18811.55,1,5,17870.97,Bank Transfer,16.0,Male,New,2.0,10.0,False,INVALID,17870.9725,2024,11,November,Q4,Under 18,False,0-9%
ORD-100559,2024-12-11,Customer_96,customer559@example.com,8039314449.0,Kano,Jiji,Phones & Tablets,Samsung Galaxy A55,701952.08,2,15,1193318.54,Ussd,46.0,Male,Regular,4.0,6.0,False,INVALID,1193318.5359999998,2024,12,December,Q4,46-55,True,15-19%
ORD-100560,2023-01-01,Customer_82,customer560@example.com,8016344414.0,Enugu,Flutterwave Store,Books,Ican Study Pack,5883.48,1,0,5883.48,Pay On Delivery,41.5,Male,Regular,1.0,1.0,False,INVALID,5883.48,2023,1,January,Q1,36-45,False,No Discount
ORD-100561,2023-01-01,Customer_98,customer561@example.com,8013872005.0,Abuja,Jumia,Groceries,Golden Penny Rice 25Kg,827.46,4,10,2978.86,Pos,64.0,Female,Premium,4.0,3.0,False,INVALID,2978.856,2023,1,January,Q1,56-65,False,10-14%
ORD-100562,2023-01-01,Customer_98,customer562@example.com,8007045166.0,Delta,Flutterwave Store,Sports,Nigeria Football Jersey,21915.69,2,0,43831.38,Ussd,60.0,Male,New,1.0,2.0,False,INVALID,43831.38,2023,1,January,Q1,56-65,False,No Discount
ORD-100563,2023-01-01,Customer_1,customer563@example.com,8034006801.0,Rivers,Whatsapp Commerce,Sports,Adidas Running Sneakers,5440.75,1,10,4896.68,Bank Transfer,20.0,Male,Premium,5.0,6.0,True,INVALID,4896.675,2023,1,January,Q1,18-25,False,10-14%
ORD-100564,2023-01-01,Customer_43,customer564@example.com,8018365276.0,Imo,Flutterwave Store,Books,Nigerian Law Reports,8255.24,1,0,8255.24,Ussd,45.0,Male,Regular,1.0,8.0,False,INVALID,8255.24,2023,1,January,Q1,36-45,False,No Discount
ORD-100565,2023-01-01,Customer_42,customer565@example.com,8001049127.0,Delta,Flutterwave Store,Fashion,Men Agbada Set,16623.37,1,10,14961.03,Bank Transfer,39.0,Male,Vip,3.0,3.0,False,INVALID,14961.033,2023,1,January,Q1,36-45,False,10-14%
ORD-100566,2023-01-01,Customer_95,customer566@example.com,849732204.0,Oyo,Whatsapp Commerce,Fashion,Ankara Midi Dress,25555.34,1,0,25555.34,Pay On Delivery,18.0,Male,Premium,1.0,10.0,True,INVALID,25555.34,2023,1,January,Q1,18-25,False,No Discount
ORD-100567,2023-01-01,Customer_50,notanemail,8070380032.0,Anambra,Flutterwave Store,Beauty,Nivea Fair & Lovely,12737.3,1,20,10189.84,Card,26.0,Male,Premium,2.0,8.0,True,INVALID,10189.84,2023,1,January,Q1,26-35,False,20%+
ORD-100568,2023-01-01,Customer_60,customer568@example.com,860714742.0,Anambra,Konga,Sports,Treadmill Manual,12538.6,3,0,37615.8,Card,60.0,Male,Premium,2.0,8.0,False,INVALID,37615.8,2023,1,January,Q1,56-65,False,No Discount
ORD-100569,2023-01-01,Customer_1,customer569@example.com,8035273235.0,Lagos,Jiji,Sports,Yoga Mat Non-Slip,50181.58,4,10,180653.69,Pay On Delivery,19.0,Female,Regular,5.0,5.0,False,INVALID,180653.68800000002,2023,1,January,Q1,18-25,True,10-14%
ORD-100570,2023-01-01,Customer_51,customer570@example.com,8037617843.0,Kano,Jiji,Phones & Tablets,Infinix Hot 40 Pro,203729.26,1,0,203729.26,Ussd,41.0,Female,New,1.0,8.0,True,INVALID,203729.26,2023,1,January,Q1,36-45,True,No Discount
ORD-100571,2023-01-01,Customer_16,customer571@example.com,8053664497.0,Lagos,Jumia,Groceries,Dangote Semolina 10Kg,3638.0,2,0,7276.0,Bank Transfer,42.0,Female,Vip,3.0,6.0,False,INVALID,7276.0,2023,1,January,Q1,36-45,False,No Discount
ORD-100572,2023-01-01,Customer_39,customer572@example.com,8056691919.0,Delta,Jumia,Electronics,Samsung Smart Tv,83198.72,5,0,415993.6,Card,61.0,Male,Vip,5.0,5.0,True,INVALID,415993.6,2023,1,January,Q1,56-65,True,No Discount
ORD-100573,2023-01-01,Customer_15,customer573@example.com,8066401877.0,Kano,Whatsapp Commerce,Fashion,Ankara Midi Dress,38219.23,4,0,152876.92,Bank Transfer,58.0,Female,Vip,1.0,9.0,False,INVALID,152876.92,2023,1,January,Q1,56-65,True,No Discount
ORD-100574,2023-01-01,Customer_33,customer574@example.com,8058723258.0,Lagos,Konga,Sports,Adidas Running Sneakers,23380.62,1,10,21042.56,Pay On Delivery,42.0,Male,Premium,1.0,7.0,False,INVALID,21042.558,2023,1,January,Q1,36-45,False,10-14%
ORD-100575,2024-01-12,Customer_87,customer575@example.com,8031775780.0,Delta,Jumia,Phones & Tablets,Tecno Spark 20 Pro,769997.12,4,5,2925989.06,Ussd,57.0,Male,Regular,2.0,8.0,False,INVALID,2925989.056,2024,1,January,Q1,56-65,True,0-9%
ORD-100576,2024-02-12,Customer_53,customer576@example.com,8007737614.0,Oyo,Jiji,Furniture,Computer Work Desk,222556.0,4,0,890224.0,Bank Transfer,21.0,Male,Vip,5.0,1.0,False,INVALID,890224.0,2024,2,February,Q1,18-25,True,No Discount
ORD-100577,2024-04-12,Customer_98,customer577@example.com,8020497860.0,Enugu,Jumia,Phones & Tablets,Samsung Galaxy A55,682377.65,4,10,2456559.54,Ussd,30.0,Female,Premium,1.0,11.0,False,INVALID,2456559.54,2024,4,April,Q2,26-35,True,10-14%
ORD-100578,2024-05-12,Customer_17,customer578@example.com,8010398336.0,Abuja,Jumia,Fashion,Female Aso-Oke,29222.5,3,0,87667.5,Card,45.0,Female,New,1.0,2.0,False,INVALID,87667.5,2024,5,May,Q2,36-45,True,No Discount
ORD-100579,2024-06-12,Customer_89,customer579@example.com,8000330591.0,Enugu,Flutterwave Store,Fashion,Female Aso-Oke,33752.39,2,0,67504.78,Bank Transfer,57.0,Male,Premium,5.0,8.0,False,INVALID,67504.78,2024,6,June,Q2,56-65,True,No Discount
ORD-100580,2024-07-12,Customer_6,customer580@example.com,8028680423.0,Oyo,Jumia,Phones & Tablets,Samsung Galaxy A55,622308.77,2,0,1244617.54,Pos,52.0,Male,Vip,3.0,12.0,False,INVALID,1244617.54,2024,7,July,Q3,46-55,True,No Discount
ORD-100581,2024-09-12,Customer_31,customer581@example.com,8097949622.0,Enugu,Whatsapp Commerce,Electronics,Lg Air Conditioner,184123.04,2,10,331421.47,Card,52.0,Female,Vip,5.0,9.0,True,INVALID,331421.472,2024,9,September,Q3,46-55,True,10-14%
ORD-100582,2024-10-12,Customer_69,customer582@example.com,8054744914.0,Imo,Jiji,Books,Acca F3 Textbook,7067.65,1,5,6714.27,Ussd,57.0,Female,New,5.0,4.0,True,INVALID,6714.267499999999,2024,10,October,Q4,56-65,False,0-9%
ORD-100583,2023-01-01,Customer_40,customer583@example.com,8056483907.0,Rivers,Whatsapp Commerce,Fashion,Female Gele Headtie,24344.82,4,20,77903.42,Pay On Delivery,52.0,Female,Regular,3.0,12.0,False,INVALID,77903.424,2023,1,January,Q1,46-55,True,20%+
ORD-100584,2024-12-12,Customer_30,customer584@example.com,8071280776.0,Rivers,Whatsapp Commerce,Phones & Tablets,Infinix Hot 40 Pro,484864.66,1,0,484864.66,Pos,50.0,Female,New,5.0,10.0,False,INVALID,484864.66,2024,12,December,Q4,46-55,True,No Discount
ORD-100585,2023-01-01,Customer_69,customer585@example.com,8099995043.0,Imo,Konga,Sports,Nigeria Football Jersey,6439.15,3,0,19317.45,Bank Transfer,38.0,Female,New,1.0,11.0,True,INVALID,19317.449999999997,2023,1,January,Q1,36-45,False,No Discount
ORD-100586,2023-01-01,Customer_76,customer586@example.com,8087745124.0,Rivers,Flutterwave Store,Phones & Tablets,Samsung Galaxy A55,337569.1,3,20,810165.84,Card,21.0,Female,Vip,5.0,10.0,False,INVALID,810165.84,2023,1,January,Q1,18-25,True,20%+
ORD-100587,2023-01-01,Customer_7,customer587@example.com,883657796.0,Delta,Whatsapp Commerce,Groceries,Honeywell Flour 10Kg,5046.42,1,15,4289.46,Bank Transfer,41.5,Female,Vip,3.0,9.0,False,INVALID,4289.457,2023,1,January,Q1,36-45,False,15-19%
ORD-100588,2023-01-01,Customer_13,customer588@example.com,8034770490.0,Rivers,Konga,Books,Nigerian Law Reports,7655.41,3,20,18372.98,Bank Transfer,41.5,Male,Regular,4.0,4.0,False,INVALID,18372.984,2023,1,January,Q1,36-45,False,20%+
ORD-100589,2023-01-01,Customer_4,customer589@example.com,8018320158.0,Anambra,Jiji,Furniture,6Ft Orthopedic Mattress,401654.14,1,0,401654.14,Pos,24.0,Male,Vip,5.0,10.0,False,INVALID,401654.14,2023,1,January,Q1,18-25,True,No Discount
ORD-100590,2023-01-01,Customer_50,customer590@example.com,8048673754.0,Anambra,Jiji,Electronics,Samsung Smart Tv,234428.13,2,0,468856.26,Pos,64.0,Female,New,2.0,10.0,False,INVALID,468856.26,2023,1,January,Q1,56-65,True,No Discount
ORD-100591,2023-01-01,Unknown Customer,customer591@example.com,8024863641.0,Kano,Konga,Beauty,Maybelline Mascara,24809.63,1,10,22328.67,Pos,44.0,Female,New,3.0,10.0,True,INVALID,22328.667,2023,1,January,Q1,36-45,False,10-14%
ORD-100592,2023-01-01,Customer_12,customer592@example.com,8075761585.0,Kaduna,Whatsapp Commerce,Furniture,Computer Work Desk,159830.9,5,10,719239.05,Pos,28.0,Male,Regular,1.0,9.0,False,INVALID,719239.05,2023,1,January,Q1,26-35,True,10-14%
ORD-100593,2023-01-01,Customer_65,customer593@example.com,8024092788.0,Oyo,Whatsapp Commerce,Books,Ican Study Pack,5078.83,2,0,10157.66,Pay On Delivery,62.0,Female,Vip,2.0,11.0,False,INVALID,10157.66,2023,1,January,Q1,56-65,False,No Discount
ORD-100594,2023-01-01,Customer_27,customer594@example.com,8034205918.0,Anambra,Flutterwave Store,Books,Waec Past Questions,5345.55,3,5,15234.82,Ussd,41.5,Male,Vip,2.0,7.0,False,INVALID,15234.817500000001,2023,1,January,Q1,36-45,False,0-9%
ORD-100595,2023-01-01,Customer_50,customer595@example.com,8069157145.0,Delta,Flutterwave Store,Books,Acca F3 Textbook,6230.78,2,0,64540.42,Pos,60.0,Male,New,5.0,2.0,False,INVALID,12461.56,2023,1,January,Q1,56-65,False,No Discount
ORD-100596,2023-01-01,Customer_77,customer596@example.com,8052107045.0,Kano,Jiji,Furniture,L-Shape Office Sofa,422099.08,2,0,844198.16,Card,47.0,Female,New,2.0,9.0,False,INVALID,844198.16,2023,1,January,Q1,46-55,True,No Discount
ORD-100597,2023-01-01,Customer_17,customer597@example.com,8016146230.0,Imo,Flutterwave Store,Sports,Kettlebell 20Kg,30587.67,2,0,61175.34,Bank Transfer,63.0,Male,Vip,4.0,4.0,False,INVALID,61175.34,2023,1,January,Q1,56-65,False,No Discount
ORD-100598,2023-01-01,Customer_72,customer598@example.com,8094712693.0,Oyo,Konga,Books,Nigerian Law Reports,9580.8,3,20,22993.92,Pos,37.0,Female,Premium,3.0,8.0,False,INVALID,22993.92,2023,1,January,Q1,36-45,False,20%+
ORD-100599,2023-01-01,Customer_32,notanemail,8003955954.0,Oyo,Jiji,Phones & Tablets,Samsung Galaxy A55,345062.29,5,15,1466514.73,Card,41.5,Female,New,2.0,7.0,False,INVALID,1466514.7325,2023,1,January,Q1,36-45,True,15-19%
